id,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay,filght_time
10584,9E,4146,SYR,JFK,3,899,110,1,14:59
10585,B6,1014,JFK,BOS,3,899,81,1,14:59
10586,B6,59,JFK,MCO,3,899,179,1,14:59
10587,B6,81,JFK,FLL,3,899,192,1,14:59
10588,MQ,4481,DCA,RDU,3,899,66,0,14:59
10589,UA,630,MSY,DEN,3,899,180,1,14:59
10590,XE,2361,EWR,ORD,3,899,154,0,14:59
10591,9E,3914,IND,DTW,3,900,83,0,15:00
10592,AA,1076,STL,DCA,3,900,115,0,15:00
10593,AA,1607,DFW,PHX,3,900,155,1,15:00
10594,AA,1886,MIA,MCO,3,900,60,1,15:00
10595,AA,22,LAX,JFK,3,900,315,0,15:00
10596,AA,2428,DFW,AUS,3,900,60,0,15:00
10597,AA,2559,EWR,DFW,3,900,245,1,15:00
10598,AA,335,LGA,ORD,3,900,170,0,15:00
10599,AA,520,SMF,DFW,3,900,200,0,15:00
10600,AA,815,DFW,ELP,3,900,105,1,15:00
10601,AA,835,IND,DFW,3,900,145,1,15:00
10602,AA,875,LGA,MIA,3,900,205,1,15:00
10603,AA,880,SJC,DFW,3,900,210,1,15:00
10604,B6,1207,HPN,RSW,3,900,189,1,15:00
10605,B6,590,PBI,HPN,3,900,162,0,15:00
10606,CO,1069,LAS,EWR,3,900,292,1,15:00
10607,CO,1079,IAH,SAT,3,900,60,0,15:00
10608,CO,150,IAH,ONT,3,900,215,1,15:00
10609,CO,1889,IAH,SMF,3,900,254,1,15:00
10610,CO,337,CLT,EWR,3,900,120,0,15:00
10611,CO,36,MCO,EWR,3,900,160,1,15:00
10612,CO,767,IAH,SEA,3,900,281,1,15:00
10613,DL,1127,ATL,PBI,3,900,111,1,15:00
10614,DL,165,JFK,LAX,3,900,394,0,15:00
10615,DL,1665,MSP,MCI,3,900,92,0,15:00
10616,DL,1666,ATL,PNS,3,900,75,1,15:00
10617,DL,1798,FLL,LGA,3,900,179,0,15:00
10618,DL,1804,FLL,DTW,3,900,194,0,15:00
10619,DL,1828,ATL,MDW,3,900,117,1,15:00
10620,DL,1832,ORD,MSP,3,900,90,1,15:00
10621,DL,2039,DCA,ATL,3,900,115,1,15:00
10622,DL,2325,BWI,ATL,3,900,123,0,15:00
10623,DL,2347,LGA,ATL,3,900,163,0,15:00
10624,DL,2429,ATL,SEA,3,900,330,1,15:00
10625,DL,2602,MSY,ATL,3,900,92,0,15:00
10626,DL,2614,SEA,MSP,3,900,195,0,15:00
10627,DL,2764,ATL,PIT,3,900,106,1,15:00
10628,DL,319,ATL,RDU,3,900,85,0,15:00
10629,DL,348,ATL,ORF,3,900,101,1,15:00
10630,DL,592,ATL,LAX,3,900,305,1,15:00
10631,EV,4964,ATL,LEX,3,900,74,0,15:00
10632,EV,5139,CAE,ATL,3,900,75,1,15:00
10633,EV,5148,ATL,TLH,3,900,70,0,15:00
10634,EV,5184,ATL,HSV,3,900,62,0,15:00
10635,EV,5278,BHM,ATL,3,900,64,1,15:00
10636,EV,7324,ATL,TRI,3,900,64,1,15:00
10637,F9,226,DEN,MDW,3,900,135,0,15:00
10638,F9,261,SNA,DEN,3,900,136,0,15:00
10639,F9,575,DEN,SLC,3,900,83,0,15:00
10640,FL,289,ATL,HOU,3,900,139,1,15:00
10641,FL,731,MKE,MSP,3,900,73,1,15:00
10642,MQ,3383,DFW,GPT,3,900,90,0,15:00
10643,MQ,3661,MIA,IND,3,900,165,0,15:00
10644,MQ,3910,ORD,CRW,3,900,85,0,15:00
10645,MQ,4143,BUF,ORD,3,900,115,1,15:00
10646,MQ,4400,RDU,DCA,3,900,59,0,15:00
10647,MQ,4434,DTW,LGA,3,900,105,0,15:00
10648,MQ,4612,LGA,RDU,3,900,110,0,15:00
10649,OO,4483,DSM,MSP,3,900,70,1,15:00
10650,OO,6319,IAD,PIT,3,900,60,0,15:00
10651,OO,6628,BHM,DEN,3,900,190,0,15:00
10652,OO,6655,ORD,EAU,3,900,71,1,15:00
10653,UA,685,LGA,ORD,3,900,154,1,15:00
10654,UA,973,ORD,SFO,3,900,267,1,15:00
10655,US,1454,MSY,PHL,3,900,166,0,15:00
10656,US,1810,RSW,CLT,3,900,112,1,15:00
10657,US,1890,PBI,CLT,3,900,112,0,15:00
10658,US,2039,BOS,DCA,3,900,96,0,15:00
10659,US,2132,LGA,BOS,3,900,72,0,15:00
10660,US,2133,BOS,LGA,3,900,76,1,15:00
10661,US,2176,DCA,LGA,3,900,81,1,15:00
10662,US,2179,LGA,DCA,3,900,78,0,15:00
10663,US,369,IAH,PHX,3,900,172,0,15:00
10664,US,495,DEN,PHX,3,900,112,0,15:00
10665,US,526,MCI,PHX,3,900,171,0,15:00
10666,US,543,DFW,LAS,3,900,176,0,15:00
10667,US,547,DFW,PHX,3,900,156,0,15:00
10668,WN,1042,OAK,LAX,3,900,75,0,15:00
10669,WN,1055,PHL,MHT,3,900,75,1,15:00
10670,WN,1162,JAX,PHL,3,900,135,1,15:00
10671,WN,1170,MDW,MSP,3,900,85,1,15:00
10672,WN,1566,MCI,PDX,3,900,245,1,15:00
10673,WN,1920,FLL,MDW,3,900,195,1,15:00
10674,WN,2181,RNO,PHX,3,900,100,1,15:00
10675,WN,3138,SAN,SAT,3,900,155,1,15:00
10676,WN,3425,PHX,ELP,3,900,65,1,15:00
10677,WN,3503,MDW,DEN,3,900,165,1,15:00
10678,WN,35,DAL,HOU,3,900,65,1,15:00
10679,WN,36,HOU,DAL,3,900,60,1,15:00
10680,WN,389,BNA,RDU,3,900,80,1,15:00
10681,WN,3949,MDW,MCO,3,900,160,1,15:00
10682,WN,525,AUS,DAL,3,900,55,1,15:00
10683,WN,614,IND,BWI,3,900,95,1,15:00
10684,WN,653,BNA,PHL,3,900,120,1,15:00
10685,WN,660,SLC,DEN,3,900,85,1,15:00
10686,XE,2159,MEM,IAH,3,900,104,0,15:00
10687,XE,2179,PNS,IAH,3,900,102,0,15:00
10688,XE,2356,BHM,IAH,3,900,112,0,15:00
10689,XE,2656,IAH,ATL,3,900,121,1,15:00
10690,DL,2009,MKE,MSP,3,901,78,0,15:01
10691,FL,113,ATL,DFW,3,901,146,1,15:01
10692,OO,6408,EUG,SFO,3,901,87,0,15:01
10693,YV,7237,DSM,ORD,3,901,79,0,15:01
10694,CO,149,FLL,IAH,3,902,167,0,15:02
10695,F9,387,FLL,DEN,3,902,264,1,15:02
10696,OO,6347,ORD,ATW,3,902,49,0,15:02
10697,OO,6932,PAH,ORD,3,902,78,0,15:02
10698,UA,720,SFO,DEN,3,902,153,1,15:02
10699,YV,7295,ORD,SBN,3,902,39,0,15:02
10700,DL,1945,DCA,DTW,3,903,99,1,15:03
10701,UA,686,ORD,LGA,3,903,135,1,15:03
10702,DL,1319,ATL,BDL,3,904,143,0,15:04
10703,DL,2109,MKE,ATL,3,904,123,0,15:04
10704,F9,796,PDX,DEN,3,904,143,1,15:04
10705,FL,509,MKE,LGA,3,904,134,1,15:04
10706,OO,6416,SFO,ABQ,3,904,137,1,15:04
10707,OO,6535,SFO,BFL,3,904,74,0,15:04
10708,9E,3666,MSP,BIS,3,905,88,0,15:05
10709,9E,4332,ATL,ROC,3,905,118,0,15:05
10710,AA,1165,PHL,DFW,3,905,235,1,15:05
10711,AA,1218,DFW,BHM,3,905,95,0,15:05
10712,AA,1635,JFK,SJU,3,905,250,1,15:05
10713,AA,2356,DFW,ORD,3,905,140,1,15:05
10714,AA,440,ELP,DFW,3,905,100,1,15:05
10715,AA,455,ORD,LAX,3,905,265,1,15:05
10716,AA,564,SFO,DFW,3,905,205,0,15:05
10717,AA,588,SJU,MIA,3,905,170,1,15:05
10718,AS,14,SEA,EWR,3,905,307,1,15:05
10719,AS,374,SEA,SMF,3,905,105,0,15:05
10720,CO,107,EWR,IAH,3,905,245,1,15:05
10721,CO,1774,ATL,IAH,3,905,135,0,15:05
10722,CO,450,EWR,AUS,3,905,258,1,15:05
10723,DL,1080,ATL,CLT,3,905,77,0,15:05
10724,DL,1400,ATL,BOS,3,905,155,0,15:05
10725,DL,1482,SLC,SNA,3,905,109,1,15:05
10726,DL,1534,ATL,RIC,3,905,95,0,15:05
10727,DL,154,FLL,JFK,3,905,185,1,15:05
10728,DL,1569,ATL,MCO,3,905,90,1,15:05
10729,DL,192,ATL,JFK,3,905,145,1,15:05
10730,DL,2349,ATL,SFO,3,905,319,1,15:05
10731,DL,2795,SLC,SAN,3,905,108,1,15:05
10732,DL,2975,ATL,SAT,3,905,166,0,15:05
10733,DL,735,SLC,PDX,3,905,115,0,15:05
10734,EV,4947,ATL,CAE,3,905,64,0,15:05
10735,EV,5306,ATL,SBN,3,905,111,1,15:05
10736,EV,5573,ATL,XNA,3,905,122,0,15:05
10737,F9,290,DEN,STL,3,905,115,0,15:05
10738,F9,374,DEN,MKE,3,905,132,0,15:05
10739,HA,2,HNL,LAX,3,905,325,1,15:05
10740,HA,36,HNL,PHX,3,905,354,0,15:05
10741,MQ,3276,DSM,DFW,3,905,120,0,15:05
10742,MQ,3879,ORD,DCA,3,905,105,1,15:05
10743,MQ,4303,OKC,ORD,3,905,130,0,15:05
10744,MQ,4313,CMH,ORD,3,905,85,0,15:05
10745,OH,6278,CVG,EWR,3,905,126,0,15:05
10746,OH,6556,CVG,MSY,3,905,135,1,15:05
10747,OO,4561,SLC,SJC,3,905,114,1,15:05
10748,OO,4608,SLC,SEA,3,905,130,0,15:05
10749,OO,4739,SLC,OAK,3,905,122,0,15:05
10750,OO,4741,IDA,SLC,3,905,59,0,15:05
10751,OO,4843,SLC,HLN,3,905,84,1,15:05
10752,OO,6316,SEA,PDX,3,905,48,0,15:05
10753,OO,6440,LAX,COS,3,905,131,0,15:05
10754,UA,357,BWI,ORD,3,905,130,0,15:05
10755,US,1741,DCA,TPA,3,905,143,0,15:05
10756,US,277,GEG,PHX,3,905,156,0,15:05
10757,WN,1062,TPA,SDF,3,905,130,1,15:05
10758,WN,1065,DEN,LAS,3,905,115,1,15:05
10759,WN,1121,CMH,LAS,3,905,285,1,15:05
10760,WN,1296,PHX,MDW,3,905,205,1,15:05
10761,WN,1414,LAS,SNA,3,905,65,1,15:05
10762,WN,2021,RDU,BNA,3,905,95,1,15:05
10763,WN,2254,BUR,OAK,3,905,70,0,15:05
10764,WN,2697,HOU,SAT,3,905,55,1,15:05
10765,WN,3762,LAS,RNO,3,905,80,1,15:05
10766,WN,479,PHX,AUS,3,905,135,1,15:05
10767,WN,526,PHX,BUR,3,905,85,0,15:05
10768,WN,691,MCO,MSY,3,905,110,1,15:05
10769,WN,702,STL,MSY,3,905,120,0,15:05
10770,WN,719,BUF,BWI,3,905,70,1,15:05
10771,WN,738,BNA,MDW,3,905,90,1,15:05
10772,WN,767,SAT,LAS,3,905,175,1,15:05
10773,XE,2067,EWR,JAX,3,905,154,0,15:05
10774,XE,2097,IAH,COS,3,905,139,1,15:05
10775,XE,3001,EWR,GSP,3,905,118,0,15:05
10776,YV,2972,LAS,SFO,3,905,92,0,15:05
10777,B6,283,LAS,LGB,3,906,66,0,15:06
10778,EV,5238,ATL,GSP,3,906,59,0,15:06
10779,OO,6257,DEN,BOI,3,906,122,0,15:06
10780,OO,6525,CID,ORD,3,906,74,1,15:06
10781,OO,6533,DEN,IDA,3,906,98,0,15:06
10782,OO,6859,DEN,PDX,3,906,178,0,15:06
10783,OO,6865,MLI,DEN,3,906,140,0,15:06
10784,OO,7043,DEN,COS,3,906,33,0,15:06
10785,B6,1759,FLL,SJU,3,907,150,1,15:07
10786,EV,5061,SGF,ATL,3,907,109,1,15:07
10787,OO,6279,SFO,SNA,3,907,85,0,15:07
10788,F9,564,SAN,DEN,3,908,135,0,15:08
10789,FL,1451,PBI,HPN,3,908,166,0,15:08
10790,HA,135,OGG,HNL,3,908,34,0,15:08
10791,XE,3057,VPS,IAH,3,908,109,0,15:08
10792,EV,5296,SDF,ATL,3,909,91,1,15:09
10793,FL,843,ATL,MCO,3,909,91,0,15:09
10794,OO,6490,RNO,LAX,3,909,86,0,15:09
10795,OO,7026,FAT,LAX,3,909,71,1,15:09
10796,OO,7791,SUN,SLC,3,909,66,0,15:09
10797,UA,643,ORD,PDX,3,909,280,1,15:09
10798,9E,3667,DTW,FNT,3,910,47,1,15:10
10799,9E,3988,DTW,ROA,3,910,95,0,15:10
10800,9E,4202,DAB,ATL,3,910,90,0,15:10
10801,9E,4288,MSP,LNK,3,910,81,1,15:10
10802,AA,1201,ORD,STL,3,910,65,0,15:10
10803,AA,1720,DFW,IAD,3,910,160,1,15:10
10804,AA,1861,DCA,DFW,3,910,210,1,15:10
10805,AA,329,ORD,MSP,3,910,85,1,15:10
10806,AA,685,MIA,IAH,3,910,175,1,15:10
10807,AA,889,MIA,ORD,3,910,205,1,15:10
10808,AA,985,DCA,MIA,3,910,165,1,15:10
10809,AS,312,SFO,PSP,3,910,84,0,15:10
10810,AS,470,SEA,LAX,3,910,157,1,15:10
10811,B6,398,MCO,LGA,3,910,148,0,15:10
10812,B6,674,LAX,JFK,3,910,311,1,15:10
10813,CO,1707,TPA,IAH,3,910,141,1,15:10
10814,DL,1250,MCI,ATL,3,910,120,0,15:10
10815,DL,1578,ATL,IAD,3,910,112,1,15:10
10816,DL,1854,STL,ATL,3,910,95,0,15:10
10817,DL,1899,ATL,BNA,3,910,67,0,15:10
10818,DL,2241,SLC,LAX,3,910,115,0,15:10
10819,DL,2391,ATL,TPA,3,910,92,1,15:10
10820,DL,2622,PHX,DTW,3,910,230,0,15:10
10821,EV,5091,AVL,ATL,3,910,79,0,15:10
10822,EV,5434,TLH,ATL,3,910,74,0,15:10
10823,EV,5576,GSP,ATL,3,910,70,0,15:10
10824,F9,144,DEN,HOU,3,910,139,0,15:10
10825,MQ,2741,DFW,LFT,3,910,75,0,15:10
10826,MQ,3209,DFW,TYS,3,910,120,0,15:10
10827,MQ,3252,MOB,DFW,3,910,110,0,15:10
10828,MQ,3711,ORD,LIT,3,910,115,0,15:10
10829,MQ,3925,LEX,ORD,3,910,90,1,15:10
10830,MQ,4204,ORD,OMA,3,910,95,1,15:10
10831,OH,6425,MSP,CVG,3,910,119,0,15:10
10832,OH,6462,JFK,BOS,3,910,102,0,15:10
10833,OH,6758,DTW,TYS,3,910,95,0,15:10
10834,OH,6763,JFK,SYR,3,910,86,0,15:10
10835,OO,4473,SLC,ABQ,3,910,100,1,15:10
10836,OO,4549,SLC,SFO,3,910,125,0,15:10
10837,OO,4581,SLC,SMF,3,910,100,1,15:10
10838,OO,6919,DLH,ORD,3,910,90,1,15:10
10839,UA,375,IAH,DEN,3,910,156,0,15:10
10840,UA,47,LAX,OGG,3,910,341,0,15:10
10841,UA,909,ORD,DEN,3,910,170,1,15:10
10842,US,1275,DCA,MCO,3,910,141,0,15:10
10843,WN,1006,AUS,BNA,3,910,115,1,15:10
10844,WN,1279,BDL,MCO,3,910,185,1,15:10
10845,WN,1440,MDW,OAK,3,910,300,1,15:10
10846,WN,1599,STL,BHM,3,910,75,1,15:10
10847,WN,189,DEN,PHX,3,910,115,1,15:10
10848,WN,1923,TUS,ABQ,3,910,60,0,15:10
10849,WN,2105,FLL,MSY,3,910,135,1,15:10
10850,WN,225,MCI,MKE,3,910,80,1,15:10
10851,WN,2466,PDX,OAK,3,910,100,1,15:10
10852,WN,2549,LAX,DEN,3,910,135,1,15:10
10853,WN,2785,PHL,BOS,3,910,75,1,15:10
10854,WN,315,IND,PHX,3,910,245,1,15:10
10855,WN,324,MDW,FLL,3,910,185,1,15:10
10856,WN,587,LAS,DEN,3,910,110,1,15:10
10857,WN,638,RSW,MCO,3,910,50,1,15:10
10858,WN,770,PHX,SAN,3,910,70,1,15:10
10859,WN,784,LAX,ABQ,3,910,105,1,15:10
10860,WN,960,BWI,PVD,3,910,70,1,15:10
10861,XE,2339,CLE,GRB,3,910,83,1,15:10
10862,XE,2699,EWR,BWI,3,910,62,0,15:10
10863,YV,2837,PHX,BUR,3,910,88,0,15:10
10864,DL,1084,MSP,DCA,3,911,140,0,15:11
10865,OO,4568,SLC,GTF,3,911,89,0,15:11
10866,OO,6335,LAX,SAN,3,911,45,1,15:11
10867,OO,6898,ORD,MKE,3,911,42,1,15:11
10868,DL,1036,SLC,ATL,3,912,223,1,15:12
10869,F9,414,LAX,DEN,3,912,135,0,15:12
10870,OH,6576,LEX,DTW,3,912,80,0,15:12
10871,OO,4470,FAR,MSP,3,912,66,0,15:12
10872,XE,2625,IAH,HRL,3,912,73,0,15:12
10873,HA,374,LIH,HNL,3,913,32,0,15:13
10874,OO,4723,SLC,LGB,3,913,107,1,15:13
10875,OO,4749,SLC,ONT,3,913,98,1,15:13
10876,OO,7776,RKS,SLC,3,913,67,1,15:13
10877,9E,3791,DLH,MSP,3,914,60,0,15:14
10878,AS,49,ANC,ADQ,3,914,61,0,15:14
10879,EV,5372,TUL,ATL,3,914,115,1,15:14
10880,OO,6507,DEN,SJC,3,914,156,1,15:14
10881,OO,6560,DEN,GEG,3,914,146,1,15:14
10882,US,1972,CLT,EWR,3,914,107,1,15:14
10883,9E,3664,MBS,DTW,3,915,62,0,15:15
10884,9E,3749,HPN,ATL,3,915,162,1,15:15
10885,9E,3758,DTW,MLI,3,915,88,1,15:15
10886,9E,3762,ATL,PHF,3,915,102,1,15:15
10887,9E,3971,ATL,ICT,3,915,148,1,15:15
10888,9E,4162,FWA,DTW,3,915,62,1,15:15
10889,AA,1483,RDU,DFW,3,915,195,1,15:15
10890,AA,1644,LAS,DFW,3,915,160,0,15:15
10891,AA,1741,LGA,BNA,3,915,160,0,15:15
10892,AA,1827,AUS,DFW,3,915,65,0,15:15
10893,AA,1947,TPA,MIA,3,915,60,1,15:15
10894,AA,2450,LAX,DFW,3,915,175,0,15:15
10895,AA,2453,DFW,LAX,3,915,200,0,15:15
10896,AA,354,MCI,ORD,3,915,90,0,15:15
10897,AA,644,DFW,CLT,3,915,140,0,15:15
10898,AA,738,DFW,LGA,3,915,205,0,15:15
10899,AS,67,SEA,KTN,3,915,127,1,15:15
10900,B6,1053,JFK,PIT,3,915,107,0,15:15
10901,CO,1047,ORD,IAH,3,915,172,1,15:15
10902,CO,41,EWR,LAX,3,915,370,1,15:15
10903,CO,649,SFO,EWR,3,915,316,1,15:15
10904,DL,1256,CVG,BOS,3,915,127,1,15:15
10905,DL,127,JFK,SFO,3,915,408,1,15:15
10906,DL,1667,LAX,MSP,3,915,212,1,15:15
10907,DL,1761,PHL,ATL,3,915,143,1,15:15
10908,DL,2014,CVG,LGA,3,915,118,0,15:15
10909,DL,2037,DTW,MCI,3,915,131,1,15:15
10910,DL,2689,MSP,IND,3,915,94,0,15:15
10911,DL,2706,SFO,MSP,3,915,215,0,15:15
10912,DL,2844,DTW,DCA,3,915,90,0,15:15
10913,EV,5527,ATL,BQK,3,915,70,1,15:15
10914,EV,5558,DTW,PHL,3,915,120,1,15:15
10915,F9,218,DEN,AUS,3,915,121,0,15:15
10916,F9,516,DEN,LGA,3,915,220,1,15:15
10917,FL,1225,FLL,PIT,3,915,159,1,15:15
10918,FL,550,ATL,BUF,3,915,123,1,15:15
10919,HA,334,HNL,OGG,3,915,37,0,15:15
10920,MQ,4229,PIT,ORD,3,915,100,1,15:15
10921,OH,6296,CVG,RDU,3,915,88,1,15:15
10922,OH,6318,CVG,GSO,3,915,77,0,15:15
10923,OH,6343,DTW,BDL,3,915,105,1,15:15
10924,OH,6474,MSP,JFK,3,915,183,1,15:15
10925,OH,6477,CVG,XNA,3,915,122,0,15:15
10926,OH,6482,OMA,CVG,3,915,111,1,15:15
10927,OH,6541,CVG,MSP,3,915,130,1,15:15
10928,OH,6604,CVG,BDL,3,915,119,0,15:15
10929,OO,4446,SLC,BIL,3,915,80,0,15:15
10930,OO,4476,SLC,GEG,3,915,106,1,15:15
10931,OO,4521,GJT,SLC,3,915,60,0,15:15
10932,OO,4571,SLC,FAT,3,915,95,1,15:15
10933,OO,4616,MSP,CLE,3,915,115,0,15:15
10934,OO,4675,SLC,BUR,3,915,115,0,15:15
10935,OO,4874,MSP,GFK,3,915,78,0,15:15
10936,OO,6627,DEN,PSP,3,915,134,0,15:15
10937,OO,6968,DEN,TUS,3,915,118,0,15:15
10938,UA,230,LAS,DEN,3,915,117,0,15:15
10939,UA,844,SFO,LAX,3,915,90,0,15:15
10940,US,1876,PHL,BOS,3,915,76,1,15:15
10941,US,493,PDX,PHX,3,915,147,0,15:15
10942,US,728,DFW,PHL,3,915,185,1,15:15
10943,WN,1100,BWI,SDF,3,915,110,1,15:15
10944,WN,115,DEN,SLC,3,915,90,1,15:15
10945,WN,1163,SAT,DAL,3,915,60,0,15:15
10946,WN,1221,PVD,PHL,3,915,95,1,15:15
10947,WN,1255,PHX,LAS,3,915,70,0,15:15
10948,WN,146,LAS,PHL,3,915,280,1,15:15
10949,WN,1846,ONT,DEN,3,915,130,1,15:15
10950,WN,1884,PHX,OAK,3,915,125,0,15:15
10951,WN,2439,GEG,DEN,3,915,130,0,15:15
10952,WN,24,BHM,BNA,3,915,55,1,15:15
10953,WN,3047,SNA,LAS,3,915,65,1,15:15
10954,WN,3322,ISP,FLL,3,915,190,1,15:15
10955,WN,490,OMA,MDW,3,915,80,0,15:15
10956,WN,793,HOU,ELP,3,915,120,1,15:15
10957,XE,2340,CLE,ALB,3,915,74,1,15:15
10958,XE,3156,CLE,PHL,3,915,95,1,15:15
10959,DL,2627,DTW,MSY,3,916,162,1,15:16
10960,OO,4776,SLC,PSC,3,916,99,0,15:16
10961,XE,3099,XNA,IAH,3,916,101,0,15:16
10962,OO,6697,DEN,JAC,3,917,84,1,15:17
10963,UA,105,ORD,LAS,3,917,245,1,15:17
10964,XE,5944,IAD,RDU,3,917,65,0,15:17
10965,YV,7259,ORD,MCI,3,917,88,1,15:17
10966,DL,1838,SAV,ATL,3,918,75,1,15:18
10967,OO,6903,TYS,ORD,3,918,107,0,15:18
10968,CO,1138,DFW,EWR,3,919,190,0,15:19
10969,DL,1635,JAX,ATL,3,919,78,1,15:19
10970,OH,6598,LGA,MCI,3,919,219,0,15:19
10971,OO,4832,SLC,MSO,3,919,88,0,15:19
10972,OO,6304,DEN,BIL,3,919,86,0,15:19
10973,OO,6938,BUR,DEN,3,919,141,1,15:19
10974,9E,3797,DTW,CMH,3,920,59,0,15:20
10975,9E,3840,AZO,DTW,3,920,60,1,15:20
10976,9E,3947,PIT,DTW,3,920,85,1,15:20
10977,9E,4012,DTW,PIA,3,920,89,1,15:20
10978,9E,4024,LAN,DTW,3,920,56,1,15:20
10979,AA,1514,ONT,DFW,3,920,170,1,15:20
10980,AA,2021,ORD,SJU,3,920,275,1,15:20
10981,AA,2031,DFW,LAS,3,920,175,0,15:20
10982,AA,2473,MIA,DFW,3,920,200,1,15:20
10983,AA,625,MCO,MIA,3,920,65,0,15:20
10984,AA,672,STT,MIA,3,920,180,0,15:20
10985,AS,465,LAX,SEA,3,920,165,0,15:20
10986,AS,667,AUS,SJC,3,920,237,0,15:20
10987,CO,545,EWR,RDU,3,920,100,1,15:20
10988,CO,807,DFW,IAH,3,920,70,0,15:20
10989,DL,1199,ATL,STL,3,920,107,1,15:20
10990,DL,1274,MSP,EWR,3,920,160,1,15:20
10991,DL,1883,SLC,LAS,3,920,85,0,15:20
10992,DL,1908,DEN,MSP,3,920,119,0,15:20
10993,DL,1914,BOI,SLC,3,920,65,1,15:20
10994,DL,2038,ATL,DCA,3,920,103,1,15:20
10995,DL,2167,DTW,ORD,3,920,81,1,15:20
10996,DL,2196,MSP,LGA,3,920,165,1,15:20
10997,DL,2509,DTW,DFW,3,920,191,1,15:20
10998,DL,2564,CVG,JFK,3,920,132,0,15:20
10999,DL,2830,MSP,BOS,3,920,170,0,15:20
11000,DL,2949,DTW,SEA,3,920,300,1,15:20
11001,FL,1097,IND,MCO,3,920,137,0,15:20
11002,FL,681,ATL,ICT,3,920,141,0,15:20
11003,FL,761,MCO,HSV,3,920,100,1,15:20
11004,MQ,3163,LAX,SJC,3,920,80,0,15:20
11005,MQ,3339,DFW,AEX,3,920,65,0,15:20
11006,MQ,3732,MSP,ORD,3,920,95,0,15:20
11007,MQ,4041,ORD,BMI,3,920,50,0,15:20
11008,OH,6297,LGA,IND,3,920,157,0,15:20
11009,OH,6368,CVG,SYR,3,920,98,1,15:20
11010,OH,6445,DTW,ATW,3,920,87,0,15:20
11011,OH,6693,DTW,SDF,3,920,87,1,15:20
11012,OO,4816,SLC,DEN,3,920,88,0,15:20
11013,OO,4858,SLC,BZN,3,920,77,0,15:20
11014,OO,7774,SLC,SGU,3,920,81,0,15:20
11015,UA,118,LAX,SFO,3,920,83,0,15:20
11016,UA,123,ORD,LAX,3,920,281,0,15:20
11017,UA,523,DEN,PHX,3,920,117,0,15:20
11018,UA,929,ORD,SEA,3,920,275,1,15:20
11019,WN,1003,TPA,HOU,3,920,145,1,15:20
11020,WN,1023,DAL,SAT,3,920,65,1,15:20
11021,WN,1079,MSY,DAL,3,920,85,1,15:20
11022,WN,1252,MCO,SAT,3,920,185,1,15:20
11023,WN,1382,BHM,BWI,3,920,115,1,15:20
11024,WN,1569,PHX,RNO,3,920,110,1,15:20
11025,WN,16,LAX,SFO,3,920,80,1,15:20
11026,WN,2461,DAL,AUS,3,920,50,1,15:20
11027,WN,2610,SJC,SAN,3,920,75,1,15:20
11028,WN,268,LAS,MDW,3,920,215,1,15:20
11029,WN,2812,MDW,MCI,3,920,95,1,15:20
11030,WN,32,DAL,LBB,3,920,70,1,15:20
11031,WN,3333,HRL,AUS,3,920,60,0,15:20
11032,WN,337,ABQ,MCO,3,920,200,1,15:20
11033,WN,45,STL,DAL,3,920,105,1,15:20
11034,WN,668,MDW,AUS,3,920,170,1,15:20
11035,WN,822,BOS,BWI,3,920,90,1,15:20
11036,WN,903,OKC,MCI,3,920,65,0,15:20
11037,WN,949,OAK,BUR,3,920,65,0,15:20
11038,XE,2069,IAH,LRD,3,920,71,0,15:20
11039,XE,2308,IAH,BRO,3,920,68,0,15:20
11040,XE,2524,CLE,MHT,3,920,88,1,15:20
11041,XE,2772,ELP,IAH,3,920,122,0,15:20
11042,XE,2925,EWR,SDF,3,920,139,0,15:20
11043,XE,3045,EWR,IND,3,920,134,0,15:20
11044,XE,5897,ORD,FAR,3,920,113,1,15:20
11045,YV,2676,SDF,CLT,3,920,87,0,15:20
11046,YV,2734,AUS,PHX,3,920,150,0,15:20
11047,YV,2790,PHX,LGB,3,920,78,0,15:20
11048,9E,4186,ERI,DTW,3,921,66,1,15:21
11049,AA,1509,JAX,DFW,3,921,175,1,15:21
11050,OO,4621,SLC,RNO,3,921,88,0,15:21
11051,OO,7027,DEN,SLC,3,921,85,1,15:21
11052,DL,424,SJU,ATL,3,922,243,0,15:22
11053,FL,174,RSW,ATL,3,922,104,0,15:22
11054,FL,844,MCO,ATL,3,922,98,0,15:22
11055,OO,6882,DEN,SMF,3,922,151,0,15:22
11056,OO,6995,FWA,ORD,3,922,63,1,15:22
11057,UA,541,BOS,ORD,3,922,168,0,15:22
11058,UA,85,DEN,LAX,3,922,151,1,15:22
11059,FL,964,ATL,ACY,3,924,116,0,15:24
11060,OO,6251,MSN,DEN,3,924,151,0,15:24
11061,UA,405,DEN,SNA,3,924,147,0,15:24
11062,9E,3703,MSP,FSD,3,925,62,1,15:25
11063,9E,3820,DTW,PIT,3,925,66,1,15:25
11064,9E,3837,DTW,LEX,3,925,79,1,15:25
11065,9E,4034,BUF,DTW,3,925,75,1,15:25
11066,9E,4315,MSP,GRB,3,925,66,0,15:25
11067,AA,1281,BOS,DFW,3,925,265,0,15:25
11068,AA,1426,DFW,SAT,3,925,70,1,15:25
11069,AA,1952,DFW,MCO,3,925,145,0,15:25
