Delay,Flight,DayOfWeek,Time,Length,Airline_enc,AirportFrom_enc,AirportTo_enc
0,2192,3,1275,85,16,132,167
0,2632,3,405,132,5,259,256
1,2222,3,565,210,1,248,78
1,1629,3,778,155,8,212,170
0,324,3,1370,30,9,158,125
0,3383,3,900,90,10,78,114
0,664,3,1085,222,2,247,78
0,2126,3,720,65,14,156,33
1,332,3,657,110,5,209,14
0,3613,3,1170,125,10,180,25
0,1031,3,470,100,15,238,257
0,2379,3,680,80,15,203,257
0,6492,3,1305,92,11,145,268
1,490,3,1215,45,15,126,16
1,1372,3,450,66,5,156,33
0,363,4,420,153,8,156,14
1,1777,3,1015,145,14,33,58
0,951,3,520,85,15,172,193
0,515,3,1040,70,15,238,213
0,1590,3,675,87,8,14,114
0,4485,3,1020,66,12,97,193
1,400,3,1335,102,8,14,136
1,6607,3,756,123,11,45,83
0,6682,3,820,130,11,69,201
0,626,3,530,128,2,210,150
1,118,3,600,65,15,203,213
0,6286,3,775,60,12,222,150
1,5599,3,987,113,6,175,174
1,6303,4,410,142,11,76,263
1,1147,3,845,175,1,170,78
0,2094,3,578,82,5,14,52
1,7803,3,1095,56,12,276,256
0,81,3,360,219,2,247,12
1,1277,3,1300,71,5,14,52
0,756,4,375,95,15,172,169
1,1278,3,1100,124,14,170,76
1,767,3,905,175,15,239,150
0,456,3,1065,97,14,213,256
1,2860,3,945,135,10,281,78
0,4521,3,915,60,12,112,256
0,4469,3,735,120,10,76,31
0,779,3,1124,121,13,77,150
0,1259,3,430,120,15,43,31
1,425,3,1120,194,3,33,209
1,3959,4,455,87,0,83,172
0,1810,3,1095,128,5,78,14
0,1540,3,465,216,14,213,58
0,484,4,378,149,13,238,77
0,290,3,430,163,3,157,247
0,3972,3,460,45,10,189,275
0,6527,3,773,54,12,195,77
0,3795,4,360,60,0,242,69
1,3337,3,685,75,10,8,78
1,5940,3,606,95,16,204,233
0,2045,3,1220,125,1,76,204
0,14,3,964,195,8,255,170
0,1280,3,575,144,5,14,145
1,2798,3,1055,200,15,223,271
0,610,3,755,151,2,247,150
0,151,4,365,180,4,228,132
0,7029,3,671,143,12,256,248
1,919,3,445,125,15,170,43
1,2036,3,870,85,14,76,33
1,1753,3,530,162,5,43,193
1,5413,4,390,138,6,15,14
1,919,3,595,65,15,43,41
0,2291,3,480,75,15,150,231
0,2614,3,360,97,16,59,94
0,622,3,945,204,3,126,145
0,2728,3,385,92,5,231,256
1,198,4,430,120,15,2,126
1,2882,3,1045,108,16,132,31
1,2381,3,1165,160,15,156,172
0,732,3,792,147,13,204,144
1,635,3,560,195,1,180,78
0,2061,4,390,140,5,212,14
1,1324,3,1115,155,15,172,271
1,2301,3,360,150,1,204,78
1,2019,3,1150,170,1,156,263
0,2818,3,1190,179,17,213,82
1,1524,3,480,139,5,239,14
1,518,3,1045,182,4,94,271
1,2134,3,960,74,14,156,33
1,914,3,825,225,15,126,151
1,562,3,1165,171,3,102,267
0,1071,3,925,75,15,259,253
0,1002,3,653,148,8,171,170
0,3959,3,635,110,10,159,204
0,2287,3,595,75,1,273,78
0,1914,3,630,160,1,193,78
0,697,4,375,70,15,152,16
1,2552,3,965,78,16,115,56
0,1990,3,750,93,5,194,14
1,371,3,1139,162,13,94,204
1,1710,3,1090,175,15,213,263
0,2281,3,390,100,16,218,132
1,3408,3,1180,70,15,150,274
0,5030,3,895,57,6,14,9
0,2695,3,889,105,17,213,98
0,1273,3,420,115,5,59,14
1,590,3,885,235,1,238,204
1,794,3,420,130,15,271,43
1,6361,3,726,118,12,97,77
0,1025,3,500,70,15,213,89
0,2364,3,885,167,16,94,263
0,4523,3,950,68,12,256,32
0,4734,3,1160,135,12,216,193
0,7248,3,1268,99,17,204,58
0,5958,3,360,60,16,115,204
0,1814,3,665,250,5,151,69
1,539,3,1035,195,15,102,172
1,15,3,710,655,4,94,125
0,3023,3,895,79,16,94,205
0,4313,3,860,70,0,174,185
1,1830,3,1160,142,4,132,209
0,3133,3,892,176,16,58,132
0,5120,4,448,59,6,14,279
0,747,3,996,179,3,20,170
1,2136,3,1086,147,5,78,193
1,2028,3,480,140,1,263,156
1,2650,3,725,69,16,181,56
1,136,3,750,165,15,150,247
0,6455,3,730,80,12,285,151
0,2454,3,1365,252,5,151,14
0,6343,3,760,94,11,246,83
1,87,3,1100,197,5,145,271
1,644,3,1135,157,4,132,56
0,1780,3,1155,99,5,14,74
1,17,4,100,380,9,150,125
0,2725,3,865,169,5,193,256
0,1632,3,945,105,1,78,201
1,765,3,1230,115,15,172,228
1,406,3,1085,170,1,204,16
0,503,3,716,128,13,78,77
1,1472,3,675,215,15,213,59
0,7257,3,1040,234,17,131,239
0,4202,3,1205,110,10,204,0
1,5095,3,815,66,6,14,31
0,2445,3,1210,80,15,42,213
1,317,3,655,100,15,32,150
1,1426,3,365,110,15,263,73
0,5339,3,555,100,6,14,39
1,859,3,465,165,15,271,172
1,329,4,401,109,4,58,94
0,1556,3,1035,135,5,83,174
1,2873,3,725,70,15,203,253
1,3485,4,390,100,15,56,31
0,551,3,690,148,14,210,213
1,1681,3,1182,120,5,94,83
1,2,3,475,75,15,73,167
0,6569,3,675,89,11,69,58
1,2431,3,755,118,5,156,83
1,744,3,1205,110,15,126,271
0,260,3,390,125,8,76,181
0,3052,3,1030,90,10,151,231
0,2376,3,475,220,5,259,193
1,6812,3,568,58,12,260,204
1,2695,3,940,159,5,76,180
1,1775,3,965,70,15,212,223
0,726,4,360,135,8,78,181
1,1510,3,1060,119,5,83,33
1,7801,3,570,60,12,276,256
0,222,3,445,320,1,151,33
0,1767,3,580,282,4,132,247
0,4277,3,820,120,0,174,11
0,3339,3,920,65,10,78,8
1,510,3,530,206,4,132,94
1,2504,4,390,74,5,240,14
0,1166,3,630,133,4,204,94
0,1397,4,410,165,1,204,236
1,3879,3,905,105,10,204,76
0,2906,3,828,116,5,174,83
0,1898,3,720,100,1,89,78
1,1967,3,1160,160,1,204,170
0,5486,3,897,118,6,14,95
0,516,4,385,108,8,59,14
1,3567,3,550,60,15,73,273
1,1127,4,390,55,15,16,73
0,1092,3,800,149,4,132,59
1,32,3,825,320,1,151,145
0,6674,4,370,134,12,98,77
0,75,3,1030,111,8,14,102
0,2116,3,1112,141,16,132,63
1,616,3,1210,75,15,89,213
1,1787,3,875,124,14,58,194
1,2821,4,405,87,17,157,213
1,1916,3,790,174,5,77,14
0,5298,3,630,109,6,83,119
0,2549,3,389,131,16,94,69
0,169,3,760,31,9,147,199
0,547,3,621,241,13,204,150
0,2122,3,600,71,14,156,33
1,6743,3,587,116,12,204,273
0,6673,3,1175,171,11,76,143
0,1921,3,525,278,5,83,213
0,5484,4,420,80,6,85,14
0,260,3,891,52,9,125,140
1,2031,3,700,150,15,247,150
0,2794,3,580,135,5,14,212
1,644,3,675,321,3,248,145
1,473,3,1265,144,2,151,210
0,1411,3,500,143,14,20,58
1,133,3,1155,410,5,145,248
1,5892,3,1144,99,16,204,129
1,1442,3,590,235,1,238,204
1,327,3,825,250,15,247,172
1,1076,3,650,160,15,150,201
1,1833,3,970,293,5,69,151
0,2235,3,1045,120,5,83,193
0,6657,3,490,210,11,145,193
0,2385,3,1013,82,16,36,132
0,6925,3,405,164,12,151,247
0,679,4,430,227,14,263,213
1,1922,3,410,75,5,181,83
1,437,3,1180,190,3,33,170
1,1783,3,725,75,15,10,43
1,51,3,1140,65,15,73,126
0,82,3,802,322,13,125,151
0,6453,3,1290,72,12,151,213
0,3111,3,640,84,12,46,181
1,4967,3,1121,108,6,30,14
0,4484,3,660,160,10,156,31
0,37,3,855,335,13,248,199
0,1132,3,410,160,15,16,213
0,447,3,1091,389,13,212,248
1,4339,3,975,55,10,204,270
1,780,3,450,190,15,150,263
0,6560,3,360,133,11,204,145
0,419,3,1275,149,7,77,151
1,2967,3,660,294,5,14,238
0,6461,3,450,87,11,33,145
0,2343,3,630,145,5,94,14
1,1578,3,910,112,5,14,131
0,3885,3,807,47,0,104,83
0,6572,3,653,138,12,210,151
1,7104,3,620,73,6,59,131
0,544,3,595,76,14,238,213
1,1010,3,1050,207,4,132,94
1,806,3,523,109,8,43,136
1,1868,3,500,65,15,172,246
1,5935,3,557,60,16,115,204
1,225,3,820,65,15,263,169
0,2115,3,360,70,14,33,156
0,2665,3,425,151,5,76,170
1,5280,3,1140,62,6,174,31
0,3810,3,1070,114,0,82,83
0,2248,3,1120,153,16,174,94
1,844,3,670,95,15,228,31
1,477,3,530,285,15,172,247
1,3047,3,1010,70,15,150,213
0,6341,3,360,125,11,229,83
1,1050,3,935,60,15,43,216
0,1028,3,1025,40,17,125,147
0,2114,3,770,202,5,247,193
0,4480,3,405,80,12,110,193
1,698,3,1050,180,15,151,126
0,1617,4,445,80,5,52,14
1,1048,3,480,185,1,204,180
0,4381,3,1175,47,0,83,104
0,1944,3,1335,103,14,58,94
1,353,3,1180,155,1,156,204
0,2052,4,375,95,5,194,14
1,1218,4,410,100,15,2,150
0,2972,3,1180,93,16,132,273
1,2431,3,870,70,1,151,150
0,1024,3,669,37,17,125,158
0,438,3,1058,239,13,151,204
0,2127,4,450,110,5,14,102
0,6362,3,1192,40,12,151,241
0,2608,3,434,66,17,52,58
1,538,3,835,154,2,247,203
0,520,3,580,37,9,125,199
1,1172,3,1180,80,15,259,198
1,1040,3,745,95,5,14,194
1,672,3,709,311,3,151,145
0,1356,3,665,165,1,78,131
0,1808,3,1135,120,5,77,193
1,74,3,832,312,13,125,248
0,1924,3,1290,113,5,14,43
0,260,3,1215,85,15,248,150
0,2480,4,360,253,5,247,83
0,2183,4,389,139,16,94,136
1,1135,3,705,170,15,77,198
0,1306,3,960,170,1,238,78
0,2202,3,896,232,5,150,14
1,401,3,1080,385,14,212,248
1,824,3,1085,90,15,238,248
0,1017,3,1295,260,1,78,247
0,2539,3,1082,200,16,229,132
0,6551,3,670,70,11,69,31
0,1192,3,385,103,5,257,256
0,4166,3,1020,130,0,56,145
0,6407,3,540,121,12,248,109
0,580,3,689,114,13,204,43
0,126,3,1391,239,13,151,204
0,2853,3,390,80,5,129,14
0,3133,3,820,140,15,136,271
0,459,3,450,157,13,156,204
0,626,3,974,191,7,83,77
0,1668,3,840,60,1,78,273
0,2094,3,420,113,5,183,14
0,749,4,420,57,5,142,256
1,3048,3,865,91,12,216,181
0,3679,3,530,85,10,269,180
1,798,3,525,401,4,94,248
1,336,3,1255,120,1,204,156
0,910,3,560,85,15,253,150
0,2938,4,385,94,5,14,76
0,6514,3,776,149,11,216,193
1,2398,4,430,170,16,273,94
1,4837,3,895,86,12,27,193
0,166,3,740,38,9,125,199
1,198,3,635,115,15,126,271
0,489,3,489,83,13,69,204
0,385,3,630,105,1,78,89
0,3918,3,709,116,0,239,174
0,4303,3,670,84,0,169,174
0,457,3,420,65,1,170,180
1,4512,4,430,175,10,283,156
0,3492,3,935,75,10,159,78
0,270,3,459,148,13,203,77
0,1487,3,515,130,1,76,204
0,2538,3,450,56,16,16,132
1,3769,3,570,125,10,14,204
0,4697,3,555,106,12,174,200
0,381,4,380,161,13,20,204
0,1865,3,410,110,5,74,14
0,2164,3,383,83,16,216,94
0,1612,3,419,148,8,76,170
0,2963,4,360,140,10,54,78
0,4602,3,870,102,12,256,100
0,591,3,1176,135,13,43,204
1,5925,3,786,96,16,105,204
1,1992,3,835,159,5,271,83
0,2953,3,490,70,10,11,78
1,798,3,1020,148,14,170,212
0,2020,4,390,79,14,76,33
0,230,3,915,117,13,150,77
0,1812,4,375,74,14,212,33
1,2599,4,420,212,5,193,213
1,6834,3,959,57,12,248,231
0,2327,3,390,107,16,133,132
0,1762,3,375,126,5,31,83
0,6760,3,925,152,12,77,219
0,231,4,420,117,3,256,157
0,699,3,498,222,13,131,255
0,4947,3,720,83,6,25,14
1,1539,3,575,351,14,58,247
1,1073,3,1000,70,15,231,150
1,2165,3,480,72,14,156,76
1,1605,3,810,104,14,33,212
0,4316,3,735,120,10,204,273
1,2072,3,375,199,16,229,132
0,294,3,665,161,3,157,247
0,2052,3,375,95,5,194,14
0,1509,3,1086,60,1,78,16
1,3664,3,450,170,15,126,43
0,735,3,355,215,3,145,35
0,6291,3,945,146,11,33,228
1,1370,3,970,65,15,198,42
0,4458,3,395,75,12,44,256
1,1427,3,1065,240,15,194,150
0,370,4,360,159,3,102,156
0,2531,3,870,118,5,156,83
0,510,3,860,210,1,213,204
1,568,3,375,240,15,25,213
0,1116,4,390,72,4,94,33
0,2642,3,865,101,17,174,58
1,1427,3,940,95,15,31,194
0,4008,3,360,100,0,40,145
0,86,4,360,175,14,201,213
0,1448,3,990,171,5,16,83
1,2228,3,740,160,5,170,83
1,783,3,1045,75,15,259,213
0,4227,3,365,52,0,107,69
0,533,3,510,138,7,77,172
0,1367,3,1025,130,1,129,78
1,1839,3,1140,122,5,76,14
0,390,3,1137,162,13,132,77
0,2898,3,729,58,5,117,83
1,176,3,964,117,13,204,131
0,2154,4,375,252,5,151,14
1,1029,3,1115,50,15,198,231
1,2527,3,895,170,1,78,256
1,410,3,1305,135,1,180,31
1,861,3,1040,275,15,172,151
0,3366,4,365,185,10,45,78
0,3061,3,730,84,16,200,132
1,3682,3,1080,125,15,172,179
0,2306,3,330,97,5,159,14
1,166,3,1349,336,13,151,33
0,709,3,583,167,13,204,77
0,686,3,610,244,2,210,204
0,1910,3,945,123,5,78,14
1,901,4,360,123,8,211,14
1,5189,3,600,74,6,14,269
1,358,3,700,204,7,77,271
0,282,3,470,218,4,132,33
0,1598,3,1235,135,1,78,193
1,1195,3,1280,55,1,78,16
0,2410,3,370,185,1,151,78
0,1945,4,365,160,15,247,77
1,1465,3,665,170,1,204,236
0,3756,3,375,80,15,151,257
0,5272,3,510,109,6,174,56
0,4042,4,425,105,10,249,204
0,6332,4,440,76,11,56,69
1,1126,3,654,78,5,114,14
1,2239,3,1260,121,5,76,14
1,65,3,780,107,2,146,12
0,6457,4,392,121,11,205,69
0,6616,3,945,60,12,81,77
0,451,3,1204,103,13,150,248
1,6897,3,1257,122,12,204,127
1,1392,3,1050,76,5,156,33
0,2754,4,440,90,10,155,78
0,2444,3,1089,100,16,193,56
1,1287,3,1000,324,5,14,210
1,5986,3,360,112,16,97,204
1,1851,3,360,80,15,203,198
1,364,3,1059,159,3,209,156
0,5381,3,570,56,6,174,159
0,2479,3,865,128,16,132,82
0,47,3,910,341,13,151,199
0,7236,4,360,117,17,233,204
0,2968,4,445,285,5,247,14
0,564,3,700,140,2,210,151
0,6407,4,345,45,12,98,248
0,5078,3,390,76,6,39,174
1,632,3,1145,175,15,33,172
0,801,3,470,97,14,58,170
0,385,3,420,215,1,43,78
1,793,3,660,120,15,172,143
0,1912,3,1290,101,5,14,229
1,609,3,716,289,13,204,248
1,792,3,635,110,15,144,43
1,776,3,445,187,4,132,212
0,3669,4,390,75,0,249,174
1,2460,3,772,128,5,14,233
0,633,3,790,310,1,255,78
1,642,3,625,128,8,14,181
1,2786,3,415,110,10,114,78
1,6846,3,751,80,12,241,248
0,198,3,430,120,15,2,126
1,2558,3,1230,90,5,14,136
0,7305,3,575,71,6,174,263
1,2743,4,370,195,10,99,78
1,166,3,715,85,15,213,151
0,506,3,860,39,9,125,199
0,678,3,925,64,4,239,132
0,3299,3,1220,75,10,78,167
1,3097,3,720,135,16,94,136
1,375,3,577,186,3,156,102
0,349,3,1160,195,1,78,259
0,562,3,590,137,2,210,151
0,1921,3,360,185,1,94,180
1,1029,3,865,120,14,58,180
1,5183,3,1008,61,6,14,272
0,4681,4,370,113,12,91,256
0,6699,3,1017,102,12,77,89
1,1013,3,940,70,15,73,11
1,2686,3,1120,136,5,14,156
0,1424,4,425,85,15,248,238
1,575,3,465,145,1,180,255
1,301,3,555,80,15,213,259
0,2330,3,660,125,5,193,174
0,1130,4,420,198,4,78,94
1,728,3,915,185,14,78,212
0,3049,4,420,50,10,238,151
1,1122,4,400,200,15,83,77
1,480,3,677,233,4,150,56
0,1055,3,1155,92,14,216,58
1,7239,3,874,162,17,20,204
0,2025,3,837,138,5,14,132
0,317,3,1185,126,2,248,247
1,360,3,995,100,15,150,89
1,28,3,630,115,15,85,126
1,1251,3,1104,115,8,154,170
0,998,4,419,178,13,170,204
0,1575,3,1285,235,1,78,248
1,3321,3,760,85,15,259,198
0,2533,4,420,205,5,33,170
0,1020,3,1147,121,5,14,172
0,4579,4,435,71,12,193,181
0,6692,3,485,214,11,132,145
0,972,3,420,83,14,144,58
0,457,4,440,294,14,216,213
0,827,3,655,140,15,31,16
0,419,3,385,270,1,33,78
0,515,3,1365,33,9,199,125
0,4241,3,715,70,0,74,83
0,258,3,455,175,4,132,76
1,3766,3,955,155,10,204,77
0,1681,4,445,110,15,216,172
0,1306,3,785,95,15,2,150
1,5987,3,850,105,16,204,18
0,5941,4,360,113,16,273,204
1,2522,3,1070,240,5,180,193
0,31,3,1120,115,8,172,14
0,3002,3,1095,45,10,238,151
1,2600,3,770,83,16,132,273
1,326,3,1123,172,3,102,20
0,6442,3,1305,101,11,83,229
0,1370,3,690,95,15,181,169
0,3881,3,1305,69,0,14,269
1,1471,3,970,111,14,204,58
1,189,3,945,60,2,12,96
0,6510,3,1176,83,12,257,151
0,62,4,360,70,2,96,12
0,1129,3,1190,78,14,229,58
1,951,3,719,139,14,76,170
1,572,3,470,82,7,256,77
1,6258,3,755,53,12,86,77
0,632,3,450,170,2,247,213
1,6911,3,562,42,12,204,181
0,7134,3,1024,97,6,131,83
1,326,3,840,105,15,31,271
0,1075,4,450,55,15,89,2
1,81,3,899,192,3,145,102
0,6630,3,1190,83,11,83,154
0,2851,3,1064,71,17,213,285
1,2,3,1150,455,4,125,132
1,802,3,610,218,13,77,170
0,1703,3,370,87,14,223,76
1,5937,3,571,49,16,214,204
0,4320,3,1025,135,10,200,204
1,852,3,1055,65,15,42,253
1,1,3,500,50,15,126,66
0,872,4,450,255,15,172,150
0,358,3,493,225,13,77,156
0,2069,3,595,104,5,14,170
0,1290,3,431,94,3,216,33
1,1491,3,1085,90,15,231,210
0,4487,4,405,199,12,132,256
0,4154,3,435,85,10,59,204
0,2022,3,510,305,1,255,204
1,4,3,520,298,2,247,76
1,1727,3,650,185,15,138,102
0,680,3,525,55,15,73,16
0,735,3,360,240,15,131,77
0,825,3,635,95,7,77,169
1,137,3,395,50,15,239,126
1,4327,3,410,105,0,104,193
1,302,3,600,366,4,94,151
1,1128,3,955,145,15,212,31
0,2325,3,990,104,16,94,118
0,532,3,370,145,1,78,228
0,4818,3,585,85,12,256,77
1,707,3,1075,150,14,212,204
0,133,3,885,244,4,156,132
0,273,3,520,180,8,33,14
0,2902,3,655,110,10,78,237
0,2978,3,993,105,5,238,256
0,5114,3,1296,82,6,14,232
0,575,3,482,176,3,267,170
1,987,3,550,70,15,59,172
1,936,3,1340,55,1,180,170
0,6999,3,1096,152,12,77,22
0,20,4,365,149,3,271,145
1,1107,3,485,140,15,263,170
1,1659,3,1225,85,1,204,169
1,6726,3,806,74,12,142,77
1,2789,3,573,77,16,40,94
0,2634,3,1014,86,16,128,132
1,463,3,990,216,3,33,236
1,6574,3,688,136,12,227,77
0,2609,3,686,55,17,118,58
0,4761,3,675,99,12,256,222
1,117,3,825,370,1,145,151
0,2833,3,405,47,17,274,213
1,368,3,980,165,15,77,198
0,1776,3,1005,117,14,102,58
0,347,3,475,155,4,204,132
0,495,3,395,95,15,150,248
0,2118,3,630,89,5,170,14
0,1546,4,410,150,15,77,238
0,1687,3,1075,152,4,170,132
1,1980,3,635,260,15,43,77
0,1016,3,715,100,15,193,172
1,6700,3,614,80,12,77,161
0,4233,3,505,85,0,174,69
0,1464,4,445,147,5,193,76
1,1033,3,1025,132,14,20,58
1,4616,3,490,90,10,228,156
0,6331,4,408,184,12,63,248
1,1194,3,1235,175,1,180,20
0,409,4,390,104,8,136,14
1,224,3,807,118,14,32,213
0,961,3,876,139,8,170,46
0,3762,3,650,105,15,73,89
1,7117,3,975,69,6,204,69
1,427,3,572,241,13,131,77
0,341,3,1225,55,5,14,279
0,39,3,870,65,15,167,73
1,242,3,950,310,15,216,150
0,1267,3,740,202,5,83,16
0,4525,3,735,85,12,169,193
1,191,3,1140,56,2,12,96
0,389,3,695,60,15,126,194
0,3050,3,1150,65,10,98,151
0,3036,3,1195,131,16,132,52
0,7080,3,1325,95,6,131,83
0,2615,3,1025,72,16,66,132
1,340,3,890,70,15,259,213
1,2793,3,1125,165,15,271,172
0,836,3,1095,142,14,212,144
1,4854,3,1010,55,12,256,134
0,346,3,1045,122,2,247,198
0,3481,4,445,195,15,20,271
1,6373,3,688,48,12,241,151
0,4230,3,620,110,10,133,204
0,406,3,822,92,13,26,77
1,2040,3,990,91,14,76,33
1,2803,3,610,120,15,131,172
0,5134,3,530,168,6,132,83
0,7210,3,515,117,17,131,144
0,1852,3,425,85,15,212,33
0,6546,3,940,59,11,83,168
1,562,3,1050,160,1,263,180
1,1411,3,710,121,14,58,209
1,2143,3,360,160,16,119,132
0,521,3,1130,156,2,42,247
0,1256,3,870,100,14,144,76
0,2778,3,1095,92,17,213,222
0,174,3,922,104,8,236,14
0,731,3,440,140,15,151,77
0,145,3,541,94,13,248,151
1,5442,3,826,131,6,174,175
0,422,3,485,100,15,179,43
1,3399,3,790,125,10,78,154
0,400,3,815,141,4,132,136
0,6861,3,1192,70,12,151,150
0,3531,3,1125,145,10,78,56
1,3655,3,1195,95,15,263,200
1,1458,3,1205,70,15,126,143
0,4383,3,1110,190,10,145,263
1,3381,3,475,80,10,78,143
0,1938,4,365,225,1,193,180
0,812,3,646,119,13,77,78
1,3960,3,855,109,0,83,119
0,990,3,1096,109,13,204,131
1,2583,3,930,125,1,78,77
1,6340,3,786,105,12,204,17
1,2807,3,440,100,15,201,77
0,3763,3,600,90,15,256,77
0,1793,3,1055,171,4,59,132
1,16,3,378,244,13,238,204
0,328,3,716,37,9,125,199
1,3836,4,355,145,0,201,83
0,6304,3,919,86,12,77,26
0,27,3,1015,125,15,85,43
1,479,3,665,150,15,210,213
0,857,3,555,180,1,170,78
1,5346,3,1076,136,6,14,267
0,277,3,1050,42,9,147,125
0,7800,3,390,55,12,276,256
0,1732,3,450,73,14,58,76
0,3998,4,338,68,0,269,14
0,65,4,420,131,2,247,148
0,318,3,1228,97,13,77,273
0,738,3,915,205,1,78,156
0,6484,3,1319,90,11,14,118
1,3419,3,1105,150,15,271,212
1,1642,3,830,280,15,31,238
0,1011,3,505,40,17,147,125
0,2807,3,630,60,15,203,150
0,6649,3,935,70,12,230,77
0,3658,3,845,60,15,253,42
1,1065,3,995,285,15,150,10
1,1405,3,535,150,4,56,271
0,4238,3,490,95,10,59,204
0,6735,3,792,112,12,192,77
1,227,3,707,156,13,77,151
1,4094,3,538,162,0,216,193
1,226,3,1060,250,8,181,150
0,2198,3,850,136,16,132,67
1,2297,3,420,115,15,271,31
0,2725,3,1268,67,17,213,222
1,40,3,960,60,15,126,73
0,5316,3,360,44,6,68,14
0,313,3,545,165,1,156,204
0,513,4,435,165,1,271,255
0,1572,3,495,165,1,78,131
0,6262,3,1169,89,12,161,77
0,1541,3,860,52,4,132,16
0,2514,3,400,100,5,263,83
1,690,3,850,190,15,10,170
0,72,3,455,113,8,102,14
1,3668,3,845,75,15,203,198
0,4448,4,360,70,10,76,145
1,3935,4,355,130,0,94,83
1,5976,3,1127,89,16,154,204
1,129,3,1235,269,13,204,151
1,1615,3,515,175,15,77,248
1,3101,3,560,160,15,212,263
0,1825,3,860,125,1,76,204
1,1004,3,815,145,1,180,76
0,2324,3,445,140,1,78,204
1,2461,3,675,70,15,77,11
1,1079,4,455,95,5,14,59
0,3216,3,730,70,10,126,78
1,759,3,675,65,15,213,2
0,1509,3,535,85,15,248,259
0,1418,4,450,175,1,238,78
1,3219,3,520,65,10,78,126
1,2780,3,945,80,10,78,66
1,2006,3,620,140,15,271,216
1,4002,3,935,110,10,204,283
0,1720,3,760,158,5,180,69
0,1245,3,1050,70,5,83,136
0,697,3,365,190,1,102,78
1,4340,3,1015,80,10,204,82
1,1167,3,1020,205,15,77,271
0,1723,3,864,136,5,33,83
1,442,4,360,167,3,271,33
0,56,3,559,76,3,145,40
0,1228,3,790,200,1,274,204
0,909,4,380,130,15,85,43
1,1175,3,545,50,15,198,231
1,2157,3,686,131,5,256,247
0,3079,3,1185,45,10,151,238
0,6295,3,500,124,11,144,69
0,6955,3,1166,49,12,181,204
1,6722,3,365,139,12,219,77
0,875,3,510,183,13,77,247
0,1852,3,475,81,14,58,43
0,1744,3,625,92,5,83,76
1,1554,3,965,70,1,239,78
0,3065,4,455,45,10,151,238
0,2780,3,770,159,16,132,205
0,1586,3,460,134,5,14,156
0,3811,3,1240,58,0,69,279
0,1138,3,1135,99,5,263,14
0,1964,3,625,215,1,248,78
1,5909,3,873,101,16,204,119
1,1176,3,450,75,5,14,58
0,431,3,385,129,8,181,14
1,114,3,765,125,15,228,172
0,798,3,1146,138,7,210,77
1,1678,3,815,115,15,231,247
0,1585,3,980,177,5,156,170
1,5243,3,950,57,6,14,177
0,6656,4,429,87,12,142,77
0,2181,3,960,76,14,156,76
1,5303,3,1125,107,6,14,8
0,2629,3,500,331,5,14,247
0,6749,3,632,113,11,283,193
0,6638,3,480,85,12,230,77
1,2706,3,735,110,15,172,43
1,1070,3,680,85,15,172,41
1,1617,3,970,152,14,58,169
1,1774,3,1149,103,5,262,14
1,7776,3,820,59,12,256,230
1,2056,3,785,100,5,198,256
0,2578,3,1015,80,1,248,151
0,2153,3,860,220,5,193,247
1,948,3,1189,97,14,58,56
1,315,4,165,246,4,35,94
1,1831,4,425,147,14,78,58
0,6822,3,845,69,12,226,248
0,2752,3,640,130,10,78,107
0,6373,4,421,134,11,143,76
1,843,3,650,145,15,43,263
1,3341,3,995,85,15,172,193
1,3072,3,645,74,12,181,263
1,1084,3,855,110,15,172,228
0,688,3,940,104,2,210,253
0,1130,3,945,85,5,174,14
1,3846,3,1158,92,0,233,83
0,868,4,420,156,8,193,14
1,6363,3,1361,44,12,151,241
0,1989,3,450,125,5,212,83
1,1752,3,1010,55,15,73,16
0,1576,3,505,113,14,209,58
0,1944,3,415,95,15,238,198
0,1698,4,330,80,5,144,14
0,683,3,660,101,3,33,76
1,6604,3,690,112,11,169,69
0,463,3,1170,125,8,43,14
0,517,4,450,230,1,78,253
1,2832,3,945,125,10,218,78
1,3842,3,1029,91,0,154,83
1,1761,3,815,160,15,236,263
0,5090,3,1135,132,6,14,191
1,634,3,835,320,3,248,33
0,49,3,1110,60,15,73,126
0,7008,3,360,65,12,53,248
1,474,3,865,260,15,31,150
0,1306,3,862,203,5,274,14
1,1093,3,830,139,14,212,204
0,5129,3,455,108,6,33,76
1,4378,3,785,130,10,31,156
0,4391,3,351,59,0,168,83
0,1688,3,540,140,5,179,83
1,2904,3,630,272,5,151,271
1,1089,3,640,80,15,150,256
0,1301,4,360,105,5,136,14
0,3610,3,785,110,10,25,180
0,6916,3,940,70,12,77,2
1,6382,3,421,92,12,248,32
0,1998,3,810,162,5,14,193
1,185,3,395,100,15,136,43
1,670,3,855,80,5,58,14
0,2942,3,865,63,17,58,229
0,439,3,815,175,1,236,78
0,4186,4,425,70,10,163,204
0,2159,3,1130,191,5,145,170
0,810,3,385,255,1,248,204
0,1259,3,515,155,15,31,239
0,1496,3,780,168,5,193,156
1,2874,3,1185,95,10,143,78
1,1234,3,745,85,15,198,238
1,2166,3,855,210,1,78,33
1,1026,3,725,129,5,83,14
1,3753,3,660,115,0,181,174
0,1848,3,445,121,5,83,156
0,6597,3,754,128,12,77,16
1,7346,3,1070,60,6,14,119
0,4575,4,390,142,12,200,256
0,1259,3,755,125,1,78,77
0,6358,3,1186,44,12,241,151
1,4666,3,985,101,12,98,256
1,1598,3,830,230,1,247,78
